1, 1, 0.57319
1, 2, 0.31575
1, 4, 0.22392
1, 8, 0.20789
1, 16, 0.23295
1, 32, 0.23245
1, 64, 0.28567
1, 128, 0.3998
1, 256, 0.53823
2, 1, 0.59247
2, 2, 0.34963
2, 4, 0.22137
2, 8, 0.23259
2, 16, 0.20729
2, 32, 0.23423
2, 64, 0.28356
2, 128, 0.40945
2, 256, 0.60931
4, 1, 0.57508
4, 2, 0.31819
4, 4, 0.20904
4, 8, 0.21163
4, 16, 0.21582
4, 32, 0.23356
4, 64, 0.28522
4, 128, 0.38783
4, 256, 0.59314
8, 1, 0.57682
8, 2, 0.30965
8, 4, 0.21205
8, 8, 0.21192
8, 16, 0.21146
8, 32, 0.24183
8, 64, 0.28478
8, 128, 0.37897
8, 256, 0.62233
16, 1, 0.59926
16, 2, 0.31786
16, 4, 0.22066
16, 8, 0.21534
16, 16, 0.22271
16, 32, 0.24089
16, 64, 0.32917
16, 128, 0.28993
16, 256, 0.55842
32, 1, 0.58999
32, 2, 0.35497
32, 4, 0.22544
32, 8, 0.23009
32, 16, 0.22906
32, 32, 0.24244
32, 64, 0.29506
32, 128, 0.40376
32, 256, 0.59385
64, 1, 0.59473
64, 2, 0.35032
64, 4, 0.22594
64, 8, 0.21485
64, 16, 0.2374
64, 32, 0.3251
64, 64, 0.29185
64, 128, 0.30316
64, 256, 0.5556
128, 1, 0.60335
128, 2, 0.33799
128, 4, 0.22406
128, 8, 0.22341
128, 16, 0.22631
128, 32, 0.24908
128, 64, 0.30048
128, 128, 0.31602
128, 256, 0.58893
256, 1, 0.64031
256, 2, 0.34464
256, 4, 0.27193
256, 8, 0.23666
256, 16, 0.24098
256, 32, 0.26619
256, 64, 0.31413
256, 128, 0.41505
256, 256, 0.60428
512, 1, 0.72167
512, 2, 0.39431
512, 4, 0.26268
512, 8, 0.24949
512, 16, 0.25904
512, 32, 0.28466
512, 64, 0.33796
512, 128, 0.42926
512, 256, 0.55241
1024, 1, 0.82477
1024, 2, 0.46105
1024, 4, 0.29539
1024, 8, 0.29914
1024, 16, 0.31044
1024, 32, 0.33234
1024, 64, 0.37244
1024, 128, 0.47759
1024, 256, 0.68368
2048, 1, 1.03006
2048, 2, 0.55177
2048, 4, 0.38318
2048, 8, 0.38403
2048, 16, 0.3918
2048, 32, 0.46318
2048, 64, 0.47075
2048, 128, 0.56374
2048, 256, 0.76717
4096, 1, 1.4645
4096, 2, 0.73577
4096, 4, 0.53151
4096, 8, 0.55718
4096, 16, 0.57577
4096, 32, 0.61477
4096, 64, 0.63996
4096, 128, 0.74806
4096, 256, 0.90583
8192, 1, 2.25567
8192, 2, 1.16906
8192, 4, 0.89978
8192, 8, 0.90233
8192, 16, 0.93073
8192, 32, 0.95039
8192, 64, 0.98946
8192, 128, 1.11246
8192, 256, 1.08792
16384, 1, 4.12299
16384, 2, 2.19359
16384, 4, 1.59997
16384, 8, 1.62574
16384, 16, 1.62522
16384, 32, 1.62492
16384, 64, 1.65777
16384, 128, 0.8682
16384, 256, 1.43786
32768, 1, 8.68944
32768, 2, 4.47993
32768, 4, 3.37525
32768, 8, 3.31811
32768, 16, 3.24666
32768, 32, 3.24842
32768, 64, 3.06776
32768, 128, 2.08185
32768, 256, 0.77839
65536, 1, 18.35715
65536, 2, 9.26565
65536, 4, 6.86457
65536, 8, 6.34111
65536, 16, 6.18024
65536, 32, 6.3825
65536, 64, 5.00834
65536, 128, 2.67598
65536, 256, 1.32876
